id,bf,proper,ra,dec,dist,mag,absmag,spect,ci,bayer,flam,con
94892,45Rho2Sgr,NA,19.364137,-18.308388,101.833,5.84,0.801,K0III,1.062,Rho-2,45,Sgr
94927,NA,NA,19.372651,-0.252345,103.7344,5.81,0.73,G8III:,1.093,NA,NA,Aql
94946,Bet1Sgr,NA,19.377303,-44.458965,96.1538,3.96,-0.955,B9V,-0.085,Bet-1,NA,Sgr
94965,3    Vul,NA,19.380801,26.262403,120.4819,5.22,-0.185,B6III,-0.119,NA,3,Vul
94966,Eta Tel,NA,19.380888,-54.423931,48.216,5.03,1.614,A0Vn,0.02,Eta,NA,Tel
94999,Bet2Sgr,NA,19.386976,-44.799778,41.1353,4.27,1.199,F2III,0.35,Bet-2,NA,Sgr
95052,Alp Sgr,NA,19.398103,-40.61594,55.7414,3.96,0.229,B8V,-0.105,Alp,NA,Sgr
95057,NA,NA,19.399027,43.388171,135.1351,5.85,0.196,G6.5IIIa,0.924,NA,NA,Lyr
95077,2    Cyg,NA,19.402105,29.621338,258.3979,4.99,-2.071,B3IV,-0.12,NA,2,Cyg
95152,31    Aql,NA,19.416164,11.944415,15.1768,5.17,4.264,G8IVvar,0.761,NA,31,Aql
95161,NA,NA,19.41779,-29.309359,91.3242,5.91,1.107,K3III,1.278,NA,NA,Sgr
95182,47Chi1Sgr,NA,19.421247,-24.508575,77.2201,5.02,0.581,A4IV/V,0.235,Chi-1,47,Sgr
95190,NA,NA,19.422665,-13.89713,154.7988,5.72,-0.229,K2III,1.372,NA,NA,Sgr
95202,4    Vul,NA,19.424611,19.798365,83.2639,5.14,0.538,K0III,0.999,NA,4,Vul
95206,49Chi3Sgr,NA,19.424906,-23.962457,153.1394,5.45,-0.475,K3III,1.442,Chi-3,49,Sgr
95207,30Del Aql,NA,19.424972,3.114775,15.5255,3.36,2.405,F0IV,0.319,Del,30,Aql
95260,4    Cyg,NA,19.435868,36.317896,216.9197,5.17,-1.511,B9sp...,-0.12,NA,4,Cyg
95261,NA,NA,19.4364,-15.053251,214.1328,5.71,-0.943,B7IV,0.007,NA,NA,Sgr
95264,5    Vul,NA,19.437013,20.097733,72.8863,5.6,1.287,A0V,-0.006,NA,5,Vul
95268,50    Sgr,NA,19.438654,-21.776693,132.2751,5.57,-0.037,K1/K2III,1.228,NA,50,Sgr
95276,NA,NA,19.440037,13.023801,55.991,5.76,2.019,F6III,0.456,NA,NA,Aql
95286,NA,NA,19.441302,19.891493,187.9699,5.84,-0.53,M0III,1.558,NA,NA,Vul
95289,32Nu  Aql,NA,19.441969,0.33857,869.5652,4.64,-5.057,F2Ib,0.576,Nu,32,Aql
95323,NA,NA,19.449022,-29.743225,69.9301,5.66,1.437,B8/B9V,-0.014,NA,NA,Sgr
95360,7Iot1Cyg,NA,19.457212,52.320436,107.5269,5.73,0.572,A1V,-0.002,Iot-1,7,Cyg
95393,NA,NA,19.463366,-54.325272,164.7446,5.7,-0.384,K4III,1.406,NA,NA,Tel
95434,NA,NA,19.472444,2.93003,294.9853,5.84,-1.509,B6III,-0.003,NA,NA,Aql
95473,6Alp Vul,NA,19.478427,24.664905,91.1577,4.44,-0.359,M0 comp,1.502,Alp,6,Vul
95487,8    Vul,NA,19.482523,24.768723,157.7287,5.82,-0.17,K0III,1.023,NA,8,Vul
95495,35    Aql,NA,19.483608,1.950448,61.1995,5.79,1.856,A0V,0.088,NA,35,Aql
95523,NA,NA,19.489487,14.596019,91.7431,5.57,0.757,K0III,1.05,NA,NA,Aql
95524,NA,NA,19.489951,-43.445195,62.383,5.7,1.725,Am,0.214,NA,NA,Sgr
95554,10Iot2Cyg,NA,19.495098,51.729779,37.2024,3.76,0.907,A5Vn,0.148,Iot-2,10,Cyg
95566,NA,NA,19.497829,-26.985615,71.736,5.46,1.181,K1/K2III,1.12,NA,NA,Sgr
95638,36    Aql,NA,19.511066,-2.788887,162.0746,5.03,-1.019,M1IIIvar,1.77,NA,36,Aql
95648,6Bet1Cyg,Albireo,19.512023,27.959681,133.1558,3.05,-2.572,K3II+...,1.088,Bet-1,6,Cyg
95652,6Bet2Cyg,NA,19.51261,27.965276,122.549,5.12,-0.322,B8V,-0.095,Bet-2,6,Cyg
95700,NA,NA,19.519709,-68.43392,387.5969,5.98,-1.962,K4/K5III,1.638,NA,NA,Pav
95714,NA,NA,19.522039,50.306706,141.6431,5.55,-0.206,K1III,1.274,NA,NA,Cyg
95716,NA,NA,19.522672,26.617171,60.5327,5.89,1.98,K0III-IV,0.915,NA,NA,Vul
95752,8    Cyg,NA,19.529534,34.452968,263.8522,4.74,-2.367,B3IV,-0.15,NA,8,Cyg
95799,61Sig Dra,NA,19.539149,69.661175,5.7547,4.67,5.87,K0V,0.786,Sig,61,Dra
95839,NA,NA,19.54828,-53.185618,115.7407,5.76,0.443,Am,0.3,NA,NA,Tel
95876,NA,NA,19.556007,-45.271748,121.6545,5.59,0.164,A0p,-0.02,NA,NA,Tel
95927,38Mu  Aql,NA,19.568153,7.378941,32.9924,4.45,1.858,K3III,1.176,Mu,38,Aql
95932,NA,NA,19.569024,-40.034638,129.7017,5.89,0.325,A5IV-III,0.105,NA,NA,Sgr
95956,NA,NA,19.572161,51.23662,25.113,5.71,3.711,F7V,0.475,NA,NA,Cyg
95973,9    Vul,NA,19.57636,19.773403,169.4915,5,-1.146,B8IIIn,-0.093,NA,9,Vul
95986,NA,NA,19.578127,42.412509,176.6784,5.34,-0.896,A2V,0.06,NA,NA,Cyg
96000,9    Cyg,NA,19.580813,29.462954,171.2329,5.39,-0.778,A0V+...,0.581,NA,9,Cyg
96026,37    Aql,NA,19.585349,-10.560444,140.2525,5.12,-0.615,G8III,1.122,NA,37,Aql
96039,Iot Tel,NA,19.586942,-48.099202,113.6364,4.88,-0.398,G9III,1.096,Iot,NA,Tel
96104,51    Sgr,NA,19.600459,-24.719081,90.2527,5.64,0.863,A1m...,0.185,NA,51,Sgr
96138,13The Cyg,NA,19.607372,50.221103,18.3352,4.49,3.174,F4V,0.395,The,13,Cyg
96156,NA,NA,19.610555,44.694936,40.833,5.17,2.115,K0III,0.928,NA,NA,Cyg
96162,52    Sgr,NA,19.611786,-24.883623,58.1395,4.59,0.768,B8/B9V,-0.075,NA,52,Sgr
96165,41Iot Aql,NA,19.612022,-1.286601,119.9041,4.36,-1.034,B5III,-0.079,Iot,41,Aql
96179,NA,NA,19.61457,11.273206,371.7472,5.98,-1.871,G0Ib,0.881,NA,NA,Aql
96180,39Kap Aql,NA,19.614847,-7.027477,515.4639,4.93,-3.631,B0.5III,-0.046,Kap,39,Aql
96193,NA,NA,19.617595,-18.231052,121.8027,5.66,0.232,K0III,1.237,NA,NA,Sgr
96212,4Eps Sge,NA,19.621498,16.462802,147.2754,5.67,-0.171,G8IIIvar,1.007,Eps,4,Sge
96232,NA,NA,19.626227,-14.301801,30.5623,5.46,3.034,F7V,0.501,NA,NA,Sgr
96252,42    Aql,NA,19.62981,-4.64764,32.1543,5.45,2.914,F3IV,0.429,NA,42,Aql
96314,NA,NA,19.644769,54.973793,40.8831,5.89,2.832,F6Vasv,0.482,NA,NA,Cyg
96359,44Sig Aql,NA,19.653234,5.397773,239.2344,5.18,-1.714,B3V + B3V,-0.001,Sig,44,Aql
96377,12Phi Cyg,NA,19.656279,30.153321,81.6327,4.68,0.121,G8III-IV...,0.971,Phi,12,Cyg
96386,14    Cyg,NA,19.657356,42.818278,200,5.41,-1.095,B9III,-0.063,NA,14,Cyg
96450,5Alp Sge,NA,19.668275,18.01389,130.3781,4.39,-1.186,G0II,0.777,Alp,5,Sge
96453,NA,NA,19.668657,-23.429086,109.8901,5.97,0.765,K0III,1.038,NA,NA,Sgr
96500,45    Aql,NA,19.6787,-0.621233,107.9914,5.64,0.473,A3IV,0.123,NA,45,Aql
96501,54    Sgr,NA,19.678717,-16.293268,73.7463,5.3,0.961,K1III,1.109,NA,54,Sgr
96519,NA,NA,19.680601,45.524942,49.6278,5.06,1.581,F5II,0.426,NA,NA,Cyg
96530,6Bet Sge,NA,19.68415,17.476041,134.7709,4.39,-1.258,G8II,1.041,Bet,6,Sge
96533,NA,NA,19.684869,13.815682,100000,5.98,-14.02,B5V,-0.078,NA,NA,Aql
96588,16    Cyg,NA,19.696945,50.52506,21.0793,5.99,4.371,G2V,0.643,NA,16,Cyg
96643,55    Sgr,NA,19.708648,-16.123996000000002,54.3183,5.06,1.385,F3IV/V,0.319,NA,55,Sgr
96650,47Chi Aql,NA,19.709447,11.826583,261.7801,5.28,-1.81,F3V:+...,0.575,Chi,47,Aql
96670,NA,NA,19.71239,32.426741,602.4096,5.93,-2.969,A5III,0.118,NA,NA,Cyg
96756,NA,NA,19.72598,-15.470105,48.9237,5.49,2.042,F5V,0.46,NA,NA,Sgr
96770,10    Vul,NA,19.72859,25.771929,101.7294,5.5,0.463,G8III,0.939,NA,10,Vul
96774,NA,NA,19.729192,41.773108,174.8252,5.86,-0.353,M0III,1.598,NA,NA,Cyg
96811,15    Cyg,NA,19.737943,37.354355,88.6525,4.89,0.152,G8III,0.948,NA,15,Cyg
96814,NA,NA,19.738446,69.337065,132.1004,5.9,0.295,A2III,0.072,NA,NA,Dra
96858,18Del Cyg,NA,19.749574,45.13081,50.5817,2.86,-0.66,B9.5III,-0.002,Del,18,Cyg
96921,49Ups Aql,NA,19.761096,7.613158,53.6193,5.89,2.243,A3IV,0.18,Ups,49,Aql
96951,NA,NA,19.767005,-31.908571,217.8649,5.51,-1.181,B8III,0.024,NA,NA,Sgr
96970,50Gam Aql,Tarazed,19.770994,10.613261,121.0654,2.72,-2.695,K3II,1.507,Gam,50,Aql
96981,56    Sgr,NA,19.772707,-19.761113,63.6537,4.87,0.851,K0III,1.061,NA,56,Sgr
96986,17    Cyg,NA,19.773777,33.727598,21.2314,5,3.365,F5,0.476,NA,17,Cyg
97056,7Del Sge,NA,19.789795,18.534286,182.14940000000001,3.68,-2.622,M2II + B6,1.313,Del,7,Sge
97067,NA,NA,19.79105,38.407614,144.9275,5.83,0.024,B8Vn,-0.087,NA,NA,Cyg
97112,Nu  Tel,NA,19.800321,-56.362611,49.554,5.33,1.855,A9Vn,0.196,Nu,NA,Tel
97124,63Eps Dra,NA,19.80285,70.26793,45.3721,3.84,0.556,G8III,0.888,Eps,63,Dra
97163,52Pi  Aql,NA,19.811683,11.815896,157.7287,5.75,-0.24,F2V:+...,0.546,Pi,52,Aql
97186,8Zet Sge,NA,19.816294,19.142042,78.1861,5.01,0.544,A3V,0.095,Zet,8,Sge
97224,NA,NA,19.823694,-72.503378,43.63,5.39,2.191,A4III,0.234,NA,NA,Pav
97287,NA,NA,19.837238,-47.557392,408.1633,5.91,-2.144,M1III,1.678,NA,NA,Tel
97319,19    Cyg,NA,19.842776,38.722419,212.3142,5.18,-1.455,M2IIIa,1.665,NA,19,Cyg
97323,NA,NA,19.843702,40.599759,649.3506,5.68,-3.382,B1III,-0.058,NA,NA,Cyg
97324,20    Cyg,NA,19.843813,52.988001,62.0732,5.03,1.065,K3IIIvar,1.286,NA,20,Cyg
97335,NA,NA,19.845775,-59.193667,84.9618,5.41,0.764,A0IV,0.082,NA,NA,Pav
97338,53Alp Aql,Altair,19.846388,8.868322,5.1295,0.76,2.21,A7IV-V,0.221,Alp,53,Aql
97339,51    Aql,NA,19.846329,-10.763512,27.8707,5.38,3.154,F0V,0.402,NA,51,Aql
97365,54Omi Aql,NA,19.850456,10.415727,19.1902,5.12,3.705,F8V,0.563,Omi,54,Aql
97368,12    Vul,NA,19.851141,22.610046,193.0502,4.9,-1.528,B2.5V,-0.153,NA,12,Vul
97438,NA,NA,19.864056,-39.874367,92.4214,5.32,0.491,A0p,-0.045,NA,NA,Sgr
97446,NA,NA,19.866408,47.027339,100000,5.6,-14.4,O9.5Ia,-0.078,NA,NA,Cyg
97454,NA,NA,19.867109,24.992162,518.1347,5.54,-3.032,A1Iab,0.68,NA,NA,Vul
97464,NA,NA,19.868658,47.931795,510.2041,5.91,-2.629,B2III,-0.174,NA,NA,Cyg
97472,57    Sgr,NA,19.870001,-19.044991,115.8749,5.88,0.56,K0III,0.979,NA,57,Sgr
97493,55Eta Aql,NA,19.874547,1.005661,423.7288,3.87,-4.265,F6Ibv SB,0.63,Eta,55,Aql
97505,NA,NA,19.877143,-54.971026,172.4138,5.76,-0.423,G8/K0III,0.915,NA,NA,Tel
97559,23    Cyg,NA,19.88816,57.523482,194.1748,5.14,-1.301,B5V,-0.125,NA,23,Cyg
97560,NA,NA,19.888538,-3.114464,80.1282,5.63,1.111,A5pvar,0.231,NA,NA,Aql
97575,13    Vul,NA,19.891026,24.079614,102.5641,4.57,-0.485,B9.5III,-0.047,NA,13,Vul
97617,56    Aql,NA,19.902299,-8.574211,193.7984,5.76,-0.677,K5III,1.664,NA,56,Aql
97627,59Xi  Aql,NA,19.904134,8.461453,56.2746,4.71,0.958,K0III,1.023,Xi,59,Aql
97650,NA,NA,19.908632,24.319388,144.3001,5.56,-0.236,A0III,-0.018,NA,NA,Vul
97655,57    Aql,NA,19.910459,-8.227289,147.929,5.7,-0.15,B7Vn,-0.079,NA,57,Aql
97669,58    Aql,NA,19.912444,0.273627,113.8952,5.6,0.317,A0III,0.098,NA,58,Aql
97674,NA,NA,19.913403,36.995676,369.0037,5.79,-2.045,Fp,0.773,NA,NA,Cyg
97721,Iot Sgr,NA,19.921026,-41.868288,55.7414,4.12,0.389,K0III,1.063,Iot,NA,Sgr
97725,60Bet Aql,Alshain,19.921887,6.406763,13.6986,3.71,3.027,G8IVvar,0.855,Bet,60,Aql
97744,24Psi Cyg,NA,19.927167,52.438948,86.2813,4.91,0.23,A4Vn,0.124,Psi,24,Cyg
97755,58Ome Sgr,NA,19.930651,-26.299506,25.9875,4.7,2.626,G3/G5III,0.748,Ome,58,Sgr
97757,22    Cyg,NA,19.931045,38.486705,442.4779,4.95,-3.279,B5IV,-0.086,NA,22,Cyg
97762,NA,NA,19.932051,58.845969,280.8989,4.98,-2.263,K5II-III,1.584,NA,NA,Cyg
97774,10    Sge,NA,19.933684,16.634799,100000,5.71,-14.29,G5Ibv SB,0.903,NA,10,Sge
97792,61Phi Aql,NA,19.937292,11.423721,67.2948,5.28,1.14,A1IV,0.014,Phi,61,Aql
97799,21Eta Cyg,NA,19.938438,35.083424,41.3736,3.89,0.806,K0IIIvar,1.019,Eta,21,Cyg
97851,59    Sgr,NA,19.94912,-27.169899,255.102,4.54,-2.494,K3III,1.462,NA,59,Sgr
97863,NA,NA,19.951749,-58.901351,85.3971,5.24,0.583,B9.5IV,0.014,NA,NA,Pav
97883,NA,NA,19.953852,40.367824,340.1361,5.46,-2.198,B5V,-0.09,NA,NA,Cyg
97923,11    Sge,NA,19.962624,16.789163,139.6648,5.54,-0.185,B9III,-0.048,NA,11,Sge
97947,61    Sgr,NA,19.965842,-15.49149,81.4332,5.01,0.456,A2V,0.055,NA,61,Sgr
98014,NA,NA,19.977216,30.983665,142.6534,5.51,-0.261,B9Vn,-0.06,NA,NA,Cyg
98021,NA,NA,19.978116,-69.163957,70.1262,5.74,1.511,Am,0.224,NA,NA,Pav
98026,12Gam Sge,NA,19.979285,19.492148,79.2393,3.51,-0.985,K5III,1.571,Gam,12,Sge
98042,60    Sgr,NA,19.982555,-26.195767,96.0615,4.84,-0.073,G8II/III,0.882,NA,60,Sgr
98064,14    Vul,NA,19.986261,23.101281,49.1159,5.68,2.224,F0,0.345,NA,14,Vul
98072,NA,NA,19.989006,45.772541,138.8889,5.92,0.207,A5III,0.185,NA,NA,Cyg
98101,The1Sgr,NA,19.995605,-35.276305,158.9825,4.37,-1.637,B2.5IV,-0.15,The-1,NA,Sgr
98105,NA,NA,19.996485,-9.958238,22.2025,5.87,4.138,F8V,0.598,NA,NA,Aql
98110,The2Sgr,NA,19.997595,-34.697799,48.4966,5.3,1.871,A4/A5IV,0.17,The-2,NA,Sgr
98114,25    Cyg,NA,19.998665,37.042885,404.8583,5.15,-2.887,B3IV,-0.133,NA,25,Cyg
98127,13    Sge,NA,20.000919,17.516511,312.5,5.33,-2.144,M4IIIa,1.576,NA,13,Sge
98150,NA,NA,20.004425,-37.701719,107.7586,5.95,0.788,G8/K0III,0.989,NA,NA,Sgr
98159,NA,NA,20.005621,-33.703452,21.2495,5.65,4.013,F7V,0.498,NA,NA,Sgr
98167,Mu 1Pav,NA,20.006418,-66.94936,73.2601,5.75,1.426,K0IV,1.033,Mu-1,NA,Pav
98184,Eps Pav,NA,20.009845,-72.910504,32.2165,3.97,1.43,A0V,-0.032,Eps,NA,Pav
98201,NA,NA,20.013424,-45.112918,81.367,5.8,1.248,A8III,0.295,NA,NA,Sgr
98215,NA,NA,20.016383,8.557735,212.3142,5.9,-0.735,K5III,1.529,NA,NA,Aql
98232,15    Vul,NA,20.018346,27.753573,72.4638,4.66,0.359,A4III,0.184,NA,15,Vul
98260,26    Cyg,NA,20.022655,50.104695,133.1558,5.06,-0.562,K1II-III,1.122,NA,26,Cyg
98272,64    Dra,NA,20.024594,64.820974,180.1802,5.22,-1.059,M1III,1.598,NA,64,Dra
98297,NA,NA,20.029086,24.800423,331.1258,5.88,-1.72,B4V,-0.134,NA,NA,Vul
98298,NA,NA,20.029093,-59.375893,145.7726,4.95,-0.868,M6III,1.356,NA,NA,Pav
98313,Mu 2Pav,NA,20.03123,-66.943966,72.4638,5.32,1.019,K2IVCN...,1.218,Mu-2,NA,Pav
98321,63    Sgr,NA,20.032944,-13.637217,90.9918,5.69,0.895,A1IV,0.079,NA,63,Sgr
98324,16    Vul,NA,20.03373,24.938043,67.981,5.23,1.068,F2III,0.374,NA,16,Vul
98375,62    Sgr,NA,20.044299,-27.709845,137.5516,4.43,-1.262,M4III,1.64,NA,62,Sgr
98389,67Rho Dra,NA,20.04696,67.873565,131.406,4.51,-1.083,K3III,1.313,Rho,67,Dra
98425,NA,NA,20.054555,18.500993,248.139,5.99,-0.983,K3Iab:,1.42,NA,NA,Sge
98441,NA,NA,20.058338,16.031255,195.6947,5.73,-0.728,B9MNp...,-0.095,NA,NA,Aql
98448,NA,NA,20.059291,-37.940699,112.3596,4.77,-0.483,K4III,1.417,NA,NA,Sgr
98454,NA,NA,20.060373,29.896805,15.8579,5.73,4.729,G6IV+...,0.749,NA,NA,Cyg
98504,15    Sge,NA,20.068399,17.070173,17.7683,5.8,4.552,G1V,0.6,NA,15,Sge
98508,63Tau Aql,NA,20.068976,7.277966,141.6431,5.51,-0.246,K0III,1.063,Tau,63,Aql
98527,NA,NA,20.072108,-32.056296,89.1266,4.99,0.24,K1III/IV,1.208,NA,NA,Sgr
98529,62    Aql,NA,20.073098,-0.709309,127.8772,5.67,0.136,K4III,1.301,NA,62,Aql
98548,NA,NA,20.076715,32.218598,100000,5.62,-14.38,B1.5Ia comp,0.76,NA,NA,Cyg
98604,16Eta Sge,NA,20.08597,19.991071,49.1642,5.09,1.632,K2III,1.058,Eta,16,Sge
98646,66    Dra,NA,20.092444,61.99542,52.687,5.4,1.791,K3III,1.191,NA,66,Dra
98710,NA,NA,20.103823,53.165688,36.5631,5.81,2.995,F5V,0.445,NA,NA,Cyg
98715,27    Cyg,NA,20.106055,35.972468,23.9464,5.38,3.484,K0IV,0.85,NA,27,Cyg
98764,17    Vul,NA,20.114835,23.614425,154.5595,5.08,-0.865,B3V,-0.162,NA,17,Vul
98804,Xi  Tel,NA,20.1231,-52.880793,331.1258,4.93,-2.67,M1II,1.591,Xi,NA,Tel
98855,64    Aql,NA,20.13384,-0.678185,46.9484,5.97,2.612,K1IV,1.023,NA,64,Aql
98924,Del Pav,NA,20.145157,-66.182068,6.1084,3.55,4.62,G5IV-Vvar,0.751,Del,NA,Pav
98939,1Kap Cep,NA,20.148145,77.711419,96.5251,4.38,-0.543,B9III,-0.046,Kap,1,Cep
98986,28    Cyg,NA,20.157116,36.839621,317.4603,4.93,-2.578,B2.5V,-0.139,NA,28,Cyg
99087,18    Vul,NA,20.175982,26.904169,129.8701,5.51,-0.058,A3III,0.087,NA,18,Vul
99143,NA,NA,20.186632,-36.101212,6.015,5.32,6.424,K2V,0.868,NA,NA,Sgr
99156,65The Aql,NA,20.188413,-0.821461,87.7963,3.24,-1.477,B9.5III,-0.066,The,65,Aql
99182,68    Dra,NA,20.193007,62.078542,48.3559,5.7,2.278,F5V,0.53,NA,68,Dra
99200,19    Vul,NA,20.19666,26.80899,432.9004,5.51,-2.672,K3II-III,1.397,NA,19,Vul
99213,20    Vul,NA,20.200195,26.478806,246.9136,5.91,-1.053,B7Ve...,-0.107,NA,20,Vul
99254,2Xi 2Cap,NA,20.207186,-12.617497,27.7008,5.84,3.628,F5V,0.476,Xi-2,2,Cap
99312,66    Aql,NA,20.220523,-1.009339,216.9197,5.44,-1.241,K5III,1.43,NA,66,Aql
99320,30    Cyg,NA,20.22168,46.815675,187.2659,4.8,-1.562,A5IIIn,0.1,NA,30,Cyg
99336,33    Cyg,NA,20.223288,56.567722,48.8281,4.28,0.837,A3IV-Vn,0.114,NA,33,Cyg
99344,NA,NA,20.224331,60.640569,177.9359,5.81,-0.441,K5III,1.476,NA,NA,Cep
99356,31    Cyg,NA,20.227196,46.741329,271.0027,3.8,-3.365,K2II+...,1.27,NA,31,Cyg
99419,21    Vul,NA,20.237369,28.694817,91.1577,5.19,0.391,A7IVn,0.191,NA,21,Vul
99423,67Rho Aql,NA,20.237949,15.197609,45.977,4.94,1.627,A2V,0.072,Rho,67,Aql
99428,NA,NA,20.238617,-52.44577,210.084,5.65,-0.962,K4III,1.497,NA,NA,Tel
99451,29    Cyg,NA,20.242229,36.806302,42.6985,4.93,1.778,A2V,0.151,NA,29,Cyg
99505,NA,NA,20.254415,25.591957,303.9514,4.79,-2.624,B3V,-0.181,NA,NA,Vul
99507,NA,NA,20.254806,-27.032977,8.9111,5.73,5.98,K3V,0.878,NA,NA,Cap
99523,NA,NA,20.256604,33.729084,97.4659,5.7,0.756,K0III,0.926,NA,NA,Cyg
99529,32    Cyg,NA,20.257867,47.714208,324.6753,3.96,-3.597,K3Ib-II comp,1.451,NA,32,Cyg
99534,22    Vul,NA,20.2584,23.508906,588.2353,5.18,-3.668,G2Ib SB,1.016,NA,22,Vul
99554,23    Vul,NA,20.262816,27.814242,103.8422,4.5,-0.582,K3III,1.258,NA,23,Vul
99569,NA,NA,20.266837,45.579525,34.2583,5.87,3.196,F5V:,0.447,NA,NA,Cyg
99631,24    Vul,NA,20.279746,24.671102,134.2282,5.3,-0.339,G8III,0.951,NA,24,Vul
99648,NA,NA,20.282024,40.365075,483.0918,5.27,-3.15,K5II,1.65,NA,NA,Cyg
99696,NA,NA,20.291918,66.853687,17.5685,5.91,4.686,G3V,0.602,NA,NA,Dra
99706,5Alp1Cap,NA,20.29413,-12.508212,174.5201,4.3,-1.909,G3Ib,0.928,Alp-1,5,Cap
99723,34    Cyg,NA,20.296445,38.03293,100000,4.77,-15.23,B2pe,0.377,NA,34,Cyg
99741,4    Cap,NA,20.300388,-21.80996,96.9932,5.86,0.926,G8III,1.002,NA,4,Cap
99743,6Alp2Cap,NA,20.300904,-12.544852,32.4465,3.58,1.024,G6/G8III,0.883,Alp-2,6,Cap
99748,NA,NA,20.301941,40.732082,595.2381,5.83,-3.043,O9V,0.073,NA,NA,Cyg
99775,NA,NA,20.306876,55.397095,90.4977,5.76,0.977,A2Vs,0.118,NA,NA,Cyg
99786,36    Cyg,NA,20.307958,36.999803,62.5,5.58,1.601,A2V,0.056,NA,36,Cyg
99799,35    Cyg,NA,20.310853,34.982775,970.8738,5.14,-4.796,F5Ib,0.66,NA,35,Cyg
99873,7Sig Cap,NA,20.323223,-19.118533,343.6426,5.28,-2.401,K2III,1.394,Sig,7,Cap
99898,71    Dra,NA,20.326863,62.257472,115.8749,5.71,0.39,B9V,-0.043,NA,71,Dra
99932,NA,NA,20.333386,13.548091,80.3213,5.96,1.436,A5m,0.299,NA,NA,Del
99937,NA,NA,20.334998,68.880317,205.3388,5.59,-0.972,M5III,1.472,NA,NA,Dra
99952,NA,NA,20.339279,17.792928,167.2241,5.82,-0.296,K5III,1.5,NA,NA,Sge
99985,8Nu  Cap,NA,20.344393,-12.75908,77.6398,4.77,0.32,B9IV,-0.047,Nu,8,Cap
100020,9Bet Cap,NA,20.350187,-14.781367,100.2004,3.05,-1.954,A5:n,0.79,Bet,9,Cap
100032,NA,NA,20.3532,63.980122,215.0538,5.69,-0.973,K5III,1.561,NA,NA,Dra
100109,25    Vul,NA,20.36762,24.446099,305.8104,5.5,-1.927,B8IIIn,-0.09,NA,25,Vul
100111,NA,NA,20.368156,45.794994,124.2236,5.58,0.109,K0IIIvar,1.077,NA,NA,Cyg
100128,37Gam Cyg,Sadr,20.370473,40.256679,561.7978,2.23,-6.518,F8Ib,0.673,Gam,37,Cyg
100143,Kap1Sgr,NA,20.374305,-42.049548,66.1376,5.6,1.498,A0V,0.002,Kap-1,NA,Sgr
100175,NA,NA,20.379249,41.026012,259.0674,5.95,-1.117,M0III,1.632,NA,NA,Cyg
100215,NA,NA,20.386304,5.342987,75.5858,5.3,0.908,G8III-IV,0.983,NA,NA,Aql
100248,NA,NA,20.395658,37.476449,414.9378,5.87,-2.22,B2Vne,-0.173,NA,NA,Cyg
100260,39    Cyg,NA,20.397671,32.190172,76.6284,4.43,0.008,K3III,1.331,NA,39,Cyg
100264,Kap2Sgr,NA,20.398106,-42.422868,95.511,5.64,0.74,A3V,0.201,Kap-2,NA,Sgr
100412,NA,NA,20.424119,-28.663269,153.8462,5.86,-0.075,G8II/III,1.101,NA,NA,Sgr
100425,Alp Pav,Peacock,20.427459,-56.73509,54.8246,1.94,-1.755,B2IV,-0.118,Alp,NA,Pav
100428,NA,NA,20.427925,21.409642,145.7726,5.68,-0.138,G6III,0.921,NA,NA,Vul
100533,43    Cyg,NA,20.450624,49.383367,37.5657,5.73,2.856,F0V:,0.339,NA,43,Cyg
100555,10Pi  Cap,NA,20.455336,-18.211721,167.2241,5.08,-1.036,B4V,-0.049,Pi,10,Cap
100581,40    Cyg,NA,20.459517,38.440332,81.4332,5.63,1.076,A3V,0.072,NA,40,Cyg
100639,75    Dra,NA,20.470687,81.422708,139.6648,5.38,-0.345,G9III,1.01,NA,75,Dra
100701,11Rho Cap,NA,20.481004,-17.813687,30.2663,4.77,2.365,F3V,0.386,Rho,11,Cap
100741,42    Cyg,NA,20.488997,36.454729,793.6508,5.9,-3.598,A1Ib,0.407,NA,42,Cyg
100750,41    Cyg,NA,20.489926,30.368555,235.8491,4.01,-2.853,F5II,0.404,NA,41,Cyg
100757,NA,NA,20.490863,56.06819,265.9574,5.89,-1.234,B9Vn,-0.052,NA,NA,Cyg
100758,74    Dra,NA,20.490931,81.091277,63.7349,5.96,1.938,K0III+...,0.942,NA,74,Dra
100767,2The Cep,NA,20.493015,62.994105,41.841,4.21,1.102,A7III,0.199,The,2,Cep
100775,69    Aql,NA,20.494167,-2.885531,61.2745,4.91,0.974,K2III,1.16,NA,69,Aql
100797,12Omi Cap,NA,20.498307,-18.583178,66.357,5.94,1.831,A1V,0.062,Omi,12,Cap
100812,45Ome1Cyg,NA,20.500983,48.951569,278.5515,4.94,-2.285,B2.5IV,-0.087,Ome-1,45,Cyg
100917,46Ome2Cyg,NA,20.521893,49.220297,122.399,5.44,0.001,M2III,1.566,Ome-2,46,Cyg
100934,73    Dra,NA,20.525112,74.954619,121.3592,5.18,-0.24,A0p...,0.1,NA,73,Dra
101019,NA,NA,20.539915,-9.853384,24.4021,5.66,3.723,G3V,0.689,NA,NA,Cap
101095,2Eps Del,NA,20.553547,11.303263,101.3171,4.03,-0.998,B6III,-0.123,Eps,2,Del
101101,NA,NA,20.554894,-80.964862,160,5.76,-0.261,G6/G8II,1.122,NA,NA,Oct
